Experiments,r1,r2,r3,r4,r5,r6,r7,x1,x2,p
Exp_1901,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.21052631578947367,-0.1842105263157895,0.09557236069829612
Exp_1902,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.18421052631578946,-0.3157894736842105,0.09398216296767169
Exp_1903,0.1,0.1,0.0,0.0,0.0,0.0,0.0,-0.07894736842105263,-0.15789473684210528,0.058878881573803284
Exp_1904,0.1,0.1,0.0,0.0,0.0,0.0,0.0,-0.368421052631579,-0.13157894736842105,0.04036536430446945
Exp_1905,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.18421052631578946,0.2105263157894737,0.06286792142079972
Exp_1906,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.02631578947368418,-0.10526315789473684,0.06881731749405746
Exp_1907,0.1,0.1,0.0,0.0,0.0,0.0,0.0,-0.13157894736842107,-0.15789473684210525,0.06020158499525066
Exp_1908,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.05263157894736842,0.2368421052631579,0.048889185052697466
Exp_1909,0.1,0.1,0.0,0.0,0.0,0.0,0.0,-0.2894736842105263,-0.15789473684210525,0.045103928740759636
Exp_1910,0.1,0.1,0.0,0.0,0.0,0.0,0.0,-0.10526315789473684,0.1842105263157895,0.038673980723603826
Exp_1911,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.2631578947368421,-0.0789473684210526,0.0925238976062727
Exp_1912,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.28947368421052627,-0.15789473684210525,0.09180971540265122
Exp_1913,0.1,0.1,0.0,0.0,0.0,0.0,0.0,-2.7755575615628914e-17,0.3421052631578947,0.039898118540709286
Exp_1914,0.1,0.1,0.0,0.0,0.0,0.0,0.0,-0.026315789473684237,0.47368421052631576,0.031059226883261404
Exp_1915,0.1,0.1,0.0,0.0,0.0,0.0,0.0,-0.39473684210526316,0.05263157894736842,0.026628927171326606
Exp_1916,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.34210526315789475,0.15789473684210525,0.0753859398400291
Exp_1917,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0789473684210526,0.15789473684210525,0.05223653867763243
Exp_1918,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.13157894736842105,-0.15789473684210528,0.07278154022368483
Exp_1919,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.02631578947368418,-0.21052631578947367,0.07375349131128997
Exp_1920,0.1,0.1,0.0,0.0,0.0,0.0,0.1,-0.39473684210526316,0.0,0.019370260866651
Exp_1921,0.1,0.1,0.0,0.0,0.0,0.0,0.1,0.21052631578947367,-0.1842105263157895,0.06332672147884061
Exp_1922,0.1,0.1,0.0,0.0,0.0,0.0,0.1,0.18421052631578946,-0.3157894736842105,0.06722296489523762
Exp_1923,0.1,0.1,0.0,0.0,0.0,0.0,0.1,-0.07894736842105263,-0.15789473684210528,0.045471475299549334
Exp_1924,0.1,0.1,0.0,0.0,0.0,0.0,0.1,-0.368421052631579,-0.13157894736842105,0.02750009216013878
Exp_1925,0.1,0.1,0.0,0.0,0.0,0.0,0.1,0.18421052631578946,0.2105263157894737,0.04878261041766756
Exp_1926,0.1,0.1,0.0,0.0,0.0,0.0,0.1,0.02631578947368418,-0.10526315789473684,0.047572944986430846
Exp_1927,0.1,0.1,0.0,0.0,0.0,0.0,0.1,-0.13157894736842107,-0.15789473684210525,0.047044101388236836
Exp_1928,0.1,0.1,0.0,0.0,0.0,0.0,0.1,0.05263157894736842,0.2368421052631579,0.037214703404116756
Exp_1929,0.1,0.1,0.0,0.0,0.0,0.0,0.1,-0.2894736842105263,-0.15789473684210525,0.03469390732686043
Exp_1930,0.1,0.1,0.0,0.0,0.0,0.0,0.1,-0.10526315789473684,0.1842105263157895,0.030397573204908972
Exp_1931,0.1,0.1,0.0,0.0,0.0,0.0,0.1,0.2631578947368421,-0.0789473684210526,0.0646606892114776
Exp_1932,0.1,0.1,0.0,0.0,0.0,0.0,0.1,0.28947368421052627,-0.15789473684210525,0.06613729241868643
Exp_1933,0.1,0.1,0.0,0.0,0.0,0.0,0.1,-2.7755575615628914e-17,0.3421052631578947,0.03528079040137034
Exp_1934,0.1,0.1,0.0,0.0,0.0,0.0,0.1,-0.026315789473684237,0.47368421052631576,0.02704437989877126
Exp_1935,0.1,0.1,0.0,0.0,0.0,0.0,0.1,-0.39473684210526316,0.05263157894736842,0.020811085816382368
Exp_1936,0.1,0.1,0.0,0.0,0.0,0.0,0.1,0.34210526315789475,0.15789473684210525,0.05515139153091315
Exp_1937,0.1,0.1,0.0,0.0,0.0,0.0,0.1,0.0789473684210526,0.15789473684210525,0.043483472538473095
Exp_1938,0.1,0.1,0.0,0.0,0.0,0.0,0.1,0.13157894736842105,-0.15789473684210528,0.05996585824956589
Exp_1939,0.1,0.1,0.0,0.0,0.0,0.0,0.1,0.02631578947368418,-0.21052631578947367,0.05527250360640312
Exp_1940,0.1,0.1,0.0,0.0,0.0,0.1,0.0,-0.39473684210526316,0.0,0.027988815670231332
Exp_1941,0.1,0.1,0.0,0.0,0.0,0.1,0.0,0.21052631578947367,-0.1842105263157895,0.09167240038007406
Exp_1942,0.1,0.1,0.0,0.0,0.0,0.1,0.0,0.18421052631578946,-0.3157894736842105,0.088780756746301
Exp_1943,0.1,0.1,0.0,0.0,0.0,0.1,0.0,-0.07894736842105263,-0.15789473684210528,0.05625328375707871
Exp_1944,0.1,0.1,0.0,0.0,0.0,0.1,0.0,-0.368421052631579,-0.13157894736842105,0.030634435751961064
Exp_1945,0.1,0.1,0.0,0.0,0.0,0.1,0.0,0.18421052631578946,0.2105263157894737,0.05334191872217071
Exp_1946,0.1,0.1,0.0,0.0,0.0,0.1,0.0,0.02631578947368418,-0.10526315789473684,0.06607630855520195
Exp_1947,0.1,0.1,0.0,0.0,0.0,0.1,0.0,-0.13157894736842107,-0.15789473684210525,0.04994554544976427
Exp_1948,0.1,0.1,0.0,0.0,0.0,0.1,0.0,0.05263157894736842,0.2368421052631579,0.042801965174993885
Exp_1949,0.1,0.1,0.0,0.0,0.0,0.1,0.0,-0.2894736842105263,-0.15789473684210525,0.037787272326503064
Exp_1950,0.1,0.1,0.0,0.0,0.0,0.1,0.0,-0.10526315789473684,0.1842105263157895,0.038146799862671284
Exp_1951,0.1,0.1,0.0,0.0,0.0,0.1,0.0,0.2631578947368421,-0.0789473684210526,0.0910562890436967
Exp_1952,0.1,0.1,0.0,0.0,0.0,0.1,0.0,0.28947368421052627,-0.15789473684210525,0.08683980909283573
Exp_1953,0.1,0.1,0.0,0.0,0.0,0.1,0.0,-2.7755575615628914e-17,0.3421052631578947,0.0402629865851534
Exp_1954,0.1,0.1,0.0,0.0,0.0,0.1,0.0,-0.026315789473684237,0.47368421052631576,0.02868723560476613
Exp_1955,0.1,0.1,0.0,0.0,0.0,0.1,0.0,-0.39473684210526316,0.05263157894736842,0.024047231007125056
Exp_1956,0.1,0.1,0.0,0.0,0.0,0.1,0.0,0.34210526315789475,0.15789473684210525,0.07379780118402311
Exp_1957,0.1,0.1,0.0,0.0,0.0,0.1,0.0,0.0789473684210526,0.15789473684210525,0.04918300278229846
Exp_1958,0.1,0.1,0.0,0.0,0.0,0.1,0.0,0.13157894736842105,-0.15789473684210528,0.0801427910235347
Exp_1959,0.1,0.1,0.0,0.0,0.0,0.1,0.0,0.02631578947368418,-0.21052631578947367,0.06910385749482705
Exp_1960,0.1,0.1,0.0,0.0,0.0,0.1,0.1,-0.39473684210526316,0.0,0.02046401920693953
Exp_1961,0.1,0.1,0.0,0.0,0.0,0.1,0.1,0.21052631578947367,-0.1842105263157895,0.061659601701723916
Exp_1962,0.1,0.1,0.0,0.0,0.0,0.1,0.1,0.18421052631578946,-0.3157894736842105,0.0656567415616855
Exp_1963,0.1,0.1,0.0,0.0,0.0,0.1,0.1,-0.07894736842105263,-0.15789473684210528,0.041567770852686335
Exp_1964,0.1,0.1,0.0,0.0,0.0,0.1,0.1,-0.368421052631579,-0.13157894736842105,0.025498874040024645
Exp_1965,0.1,0.1,0.0,0.0,0.0,0.1,0.1,0.18421052631578946,0.2105263157894737,0.045435247730666734
Exp_1966,0.1,0.1,0.0,0.0,0.0,0.1,0.1,0.02631578947368418,-0.10526315789473684,0.046197471066467086
Exp_1967,0.1,0.1,0.0,0.0,0.0,0.1,0.1,-0.13157894736842107,-0.15789473684210525,0.042097076722274966
Exp_1968,0.1,0.1,0.0,0.0,0.0,0.1,0.1,0.05263157894736842,0.2368421052631579,0.038120802702141736
Exp_1969,0.1,0.1,0.0,0.0,0.0,0.1,0.1,-0.2894736842105263,-0.15789473684210525,0.029314052972939774
Exp_1970,0.1,0.1,0.0,0.0,0.0,0.1,0.1,-0.10526315789473684,0.1842105263157895,0.032398104998892126
Exp_1971,0.1,0.1,0.0,0.0,0.0,0.1,0.1,0.2631578947368421,-0.0789473684210526,0.05903745026644591
Exp_1972,0.1,0.1,0.0,0.0,0.0,0.1,0.1,0.28947368421052627,-0.15789473684210525,0.05822543349253883
Exp_1973,0.1,0.1,0.0,0.0,0.0,0.1,0.1,-2.7755575615628914e-17,0.3421052631578947,0.031090837349581405
Exp_1974,0.1,0.1,0.0,0.0,0.0,0.1,0.1,-0.026315789473684237,0.47368421052631576,0.02503063191947774
Exp_1975,0.1,0.1,0.0,0.0,0.0,0.1,0.1,-0.39473684210526316,0.05263157894736842,0.01950456409305398
Exp_1976,0.1,0.1,0.0,0.0,0.0,0.1,0.1,0.34210526315789475,0.15789473684210525,0.0533085534631964
Exp_1977,0.1,0.1,0.0,0.0,0.0,0.1,0.1,0.0789473684210526,0.15789473684210525,0.043767659115803666
Exp_1978,0.1,0.1,0.0,0.0,0.0,0.1,0.1,0.13157894736842105,-0.15789473684210528,0.05598008097432784
Exp_1979,0.1,0.1,0.0,0.0,0.0,0.1,0.1,0.02631578947368418,-0.21052631578947367,0.050122043842804616
Exp_1980,0.1,0.1,0.0,0.0,0.1,0.0,0.0,-0.39473684210526316,0.0,0.024436442825419492
Exp_1981,0.1,0.1,0.0,0.0,0.1,0.0,0.0,0.21052631578947367,-0.1842105263157895,0.07939632361874223
Exp_1982,0.1,0.1,0.0,0.0,0.1,0.0,0.0,0.18421052631578946,-0.3157894736842105,0.0982925407578813
Exp_1983,0.1,0.1,0.0,0.0,0.1,0.0,0.0,-0.07894736842105263,-0.15789473684210528,0.05587559362186559
Exp_1984,0.1,0.1,0.0,0.0,0.1,0.0,0.0,-0.368421052631579,-0.13157894736842105,0.033467700089780165
Exp_1985,0.1,0.1,0.0,0.0,0.1,0.0,0.0,0.18421052631578946,0.2105263157894737,0.0533806356467945
Exp_1986,0.1,0.1,0.0,0.0,0.1,0.0,0.0,0.02631578947368418,-0.10526315789473684,0.06916153401674344
Exp_1987,0.1,0.1,0.0,0.0,0.1,0.0,0.0,-0.13157894736842107,-0.15789473684210525,0.05253796094364772
Exp_1988,0.1,0.1,0.0,0.0,0.1,0.0,0.0,0.05263157894736842,0.2368421052631579,0.04322872295295388
Exp_1989,0.1,0.1,0.0,0.0,0.1,0.0,0.0,-0.2894736842105263,-0.15789473684210525,0.04158226227429913
Exp_1990,0.1,0.1,0.0,0.0,0.1,0.0,0.0,-0.10526315789473684,0.1842105263157895,0.037363779064386246
Exp_1991,0.1,0.1,0.0,0.0,0.1,0.0,0.0,0.2631578947368421,-0.0789473684210526,0.08038018471132648
Exp_1992,0.1,0.1,0.0,0.0,0.1,0.0,0.0,0.28947368421052627,-0.15789473684210525,0.09728766789677427
Exp_1993,0.1,0.1,0.0,0.0,0.1,0.0,0.0,-2.7755575615628914e-17,0.3421052631578947,0.03558011435658658
Exp_1994,0.1,0.1,0.0,0.0,0.1,0.0,0.0,-0.026315789473684237,0.47368421052631576,0.030002714406699004
Exp_1995,0.1,0.1,0.0,0.0,0.1,0.0,0.0,-0.39473684210526316,0.05263157894736842,0.024330069914858348
Exp_1996,0.1,0.1,0.0,0.0,0.1,0.0,0.0,0.34210526315789475,0.15789473684210525,0.0767501711615374
Exp_1997,0.1,0.1,0.0,0.0,0.1,0.0,0.0,0.0789473684210526,0.15789473684210525,0.056030768598841985
Exp_1998,0.1,0.1,0.0,0.0,0.1,0.0,0.0,0.13157894736842105,-0.15789473684210528,0.07614466575734928
Exp_1999,0.1,0.1,0.0,0.0,0.1,0.0,0.0,0.02631578947368418,-0.21052631578947367,0.07364604145706899
Exp_2000,0.1,0.1,0.0,0.0,0.1,0.0,0.1,-0.39473684210526316,0.0,0.02124691050203099
Exp_2001,0.1,0.1,0.0,0.0,0.1,0.0,0.1,0.21052631578947367,-0.1842105263157895,0.05690947228614912
Exp_2002,0.1,0.1,0.0,0.0,0.1,0.0,0.1,0.18421052631578946,-0.3157894736842105,0.06269205725595217
Exp_2003,0.1,0.1,0.0,0.0,0.1,0.0,0.1,-0.07894736842105263,-0.15789473684210528,0.0417636124381766
Exp_2004,0.1,0.1,0.0,0.0,0.1,0.0,0.1,-0.368421052631579,-0.13157894736842105,0.027008612840186096
Exp_2005,0.1,0.1,0.0,0.0,0.1,0.0,0.1,0.18421052631578946,0.2105263157894737,0.038762800158293365
Exp_2006,0.1,0.1,0.0,0.0,0.1,0.0,0.1,0.02631578947368418,-0.10526315789473684,0.04628763711466915
Exp_2007,0.1,0.1,0.0,0.0,0.1,0.0,0.1,-0.13157894736842107,-0.15789473684210525,0.03965000515183218
Exp_2008,0.1,0.1,0.0,0.0,0.1,0.0,0.1,0.05263157894736842,0.2368421052631579,0.03544613678327952
Exp_2009,0.1,0.1,0.0,0.0,0.1,0.0,0.1,-0.2894736842105263,-0.15789473684210525,0.028293948426749607
Exp_2010,0.1,0.1,0.0,0.0,0.1,0.0,0.1,-0.10526315789473684,0.1842105263157895,0.02962911840356326
Exp_2011,0.1,0.1,0.0,0.0,0.1,0.0,0.1,0.2631578947368421,-0.0789473684210526,0.05816642248376183
Exp_2012,0.1,0.1,0.0,0.0,0.1,0.0,0.1,0.28947368421052627,-0.15789473684210525,0.06236001607654231
Exp_2013,0.1,0.1,0.0,0.0,0.1,0.0,0.1,-2.7755575615628914e-17,0.3421052631578947,0.02898587403300009
Exp_2014,0.1,0.1,0.0,0.0,0.1,0.0,0.1,-0.026315789473684237,0.47368421052631576,0.024173281639926315
Exp_2015,0.1,0.1,0.0,0.0,0.1,0.0,0.1,-0.39473684210526316,0.05263157894736842,0.019073893067528068
Exp_2016,0.1,0.1,0.0,0.0,0.1,0.0,0.1,0.34210526315789475,0.15789473684210525,0.057444297905804374
Exp_2017,0.1,0.1,0.0,0.0,0.1,0.0,0.1,0.0789473684210526,0.15789473684210525,0.04244410485644207
Exp_2018,0.1,0.1,0.0,0.0,0.1,0.0,0.1,0.13157894736842105,-0.15789473684210528,0.0555349020857773
Exp_2019,0.1,0.1,0.0,0.0,0.1,0.0,0.1,0.02631578947368418,-0.21052631578947367,0.05058079846695597
Exp_2020,0.1,0.1,0.0,0.0,0.1,0.1,0.0,-0.39473684210526316,0.0,0.024139157760926365
Exp_2021,0.1,0.1,0.0,0.0,0.1,0.1,0.0,0.21052631578947367,-0.1842105263157895,0.08607559215982157
Exp_2022,0.1,0.1,0.0,0.0,0.1,0.1,0.0,0.18421052631578946,-0.3157894736842105,0.08787116074096371
Exp_2023,0.1,0.1,0.0,0.0,0.1,0.1,0.0,-0.07894736842105263,-0.15789473684210528,0.05556683858802074
Exp_2024,0.1,0.1,0.0,0.0,0.1,0.1,0.0,-0.368421052631579,-0.13157894736842105,0.032885123618044895
Exp_2025,0.1,0.1,0.0,0.0,0.1,0.1,0.0,0.18421052631578946,0.2105263157894737,0.0554796418834128
Exp_2026,0.1,0.1,0.0,0.0,0.1,0.1,0.0,0.02631578947368418,-0.10526315789473684,0.05843063638507911
Exp_2027,0.1,0.1,0.0,0.0,0.1,0.1,0.0,-0.13157894736842107,-0.15789473684210525,0.052829904970017764
Exp_2028,0.1,0.1,0.0,0.0,0.1,0.1,0.0,0.05263157894736842,0.2368421052631579,0.046729378946101484
Exp_2029,0.1,0.1,0.0,0.0,0.1,0.1,0.0,-0.2894736842105263,-0.15789473684210525,0.038138035779064876
Exp_2030,0.1,0.1,0.0,0.0,0.1,0.1,0.0,-0.10526315789473684,0.1842105263157895,0.03403990917150489
Exp_2031,0.1,0.1,0.0,0.0,0.1,0.1,0.0,0.2631578947368421,-0.0789473684210526,0.07350419661578585
Exp_2032,0.1,0.1,0.0,0.0,0.1,0.1,0.0,0.28947368421052627,-0.15789473684210525,0.0862526850882043
Exp_2033,0.1,0.1,0.0,0.0,0.1,0.1,0.0,-2.7755575615628914e-17,0.3421052631578947,0.03824101333940056
Exp_2034,0.1,0.1,0.0,0.0,0.1,0.1,0.0,-0.026315789473684237,0.47368421052631576,0.02784556387227561
Exp_2035,0.1,0.1,0.0,0.0,0.1,0.1,0.0,-0.39473684210526316,0.05263157894736842,0.020199210835525453
Exp_2036,0.1,0.1,0.0,0.0,0.1,0.1,0.0,0.34210526315789475,0.15789473684210525,0.06761079912241383
Exp_2037,0.1,0.1,0.0,0.0,0.1,0.1,0.0,0.0789473684210526,0.15789473684210525,0.05095717008810878
Exp_2038,0.1,0.1,0.0,0.0,0.1,0.1,0.0,0.13157894736842105,-0.15789473684210528,0.0701822749343073
Exp_2039,0.1,0.1,0.0,0.0,0.1,0.1,0.0,0.02631578947368418,-0.21052631578947367,0.06552817022508252
Exp_2040,0.1,0.1,0.0,0.0,0.1,0.1,0.1,-0.39473684210526316,0.0,0.019198347076399593
Exp_2041,0.1,0.1,0.0,0.0,0.1,0.1,0.1,0.21052631578947367,-0.1842105263157895,0.056005986086576726
Exp_2042,0.1,0.1,0.0,0.0,0.1,0.1,0.1,0.18421052631578946,-0.3157894736842105,0.062454915308241744
Exp_2043,0.1,0.1,0.0,0.0,0.1,0.1,0.1,-0.07894736842105263,-0.15789473684210528,0.04022954094009145
Exp_2044,0.1,0.1,0.0,0.0,0.1,0.1,0.1,-0.368421052631579,-0.13157894736842105,0.02314974446211836
Exp_2045,0.1,0.1,0.0,0.0,0.1,0.1,0.1,0.18421052631578946,0.2105263157894737,0.046491235755691
Exp_2046,0.1,0.1,0.0,0.0,0.1,0.1,0.1,0.02631578947368418,-0.10526315789473684,0.04521259484722002
Exp_2047,0.1,0.1,0.0,0.0,0.1,0.1,0.1,-0.13157894736842107,-0.15789473684210525,0.038439264666842624
Exp_2048,0.1,0.1,0.0,0.0,0.1,0.1,0.1,0.05263157894736842,0.2368421052631579,0.035269835988489276
Exp_2049,0.1,0.1,0.0,0.0,0.1,0.1,0.1,-0.2894736842105263,-0.15789473684210525,0.03038546843661959
Exp_2050,0.1,0.1,0.0,0.0,0.1,0.1,0.1,-0.10526315789473684,0.1842105263157895,0.02668728387998886
Exp_2051,0.1,0.1,0.0,0.0,0.1,0.1,0.1,0.2631578947368421,-0.0789473684210526,0.05505936288774982
Exp_2052,0.1,0.1,0.0,0.0,0.1,0.1,0.1,0.28947368421052627,-0.15789473684210525,0.05901326555740372
Exp_2053,0.1,0.1,0.0,0.0,0.1,0.1,0.1,-2.7755575615628914e-17,0.3421052631578947,0.02877802090370971
Exp_2054,0.1,0.1,0.0,0.0,0.1,0.1,0.1,-0.026315789473684237,0.47368421052631576,0.024421897089497872
Exp_2055,0.1,0.1,0.0,0.0,0.1,0.1,0.1,-0.39473684210526316,0.05263157894736842,0.018188522657957267
Exp_2056,0.1,0.1,0.0,0.0,0.1,0.1,0.1,0.34210526315789475,0.15789473684210525,0.053147769850419885
Exp_2057,0.1,0.1,0.0,0.0,0.1,0.1,0.1,0.0789473684210526,0.15789473684210525,0.03534184860603882
Exp_2058,0.1,0.1,0.0,0.0,0.1,0.1,0.1,0.13157894736842105,-0.15789473684210528,0.051321904074063375
Exp_2059,0.1,0.1,0.0,0.0,0.1,0.1,0.1,0.02631578947368418,-0.21052631578947367,0.04174356407491686
Exp_2060,0.1,0.1,0.0,0.1,0.0,0.0,0.0,-0.39473684210526316,0.0,0.024372153836477485
Exp_2061,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.21052631578947367,-0.1842105263157895,0.07610403443235353
Exp_2062,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.18421052631578946,-0.3157894736842105,0.07877944418155927
Exp_2063,0.1,0.1,0.0,0.1,0.0,0.0,0.0,-0.07894736842105263,-0.15789473684210528,0.04763187766498475
Exp_2064,0.1,0.1,0.0,0.1,0.0,0.0,0.0,-0.368421052631579,-0.13157894736842105,0.032739149735220206
Exp_2065,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.18421052631578946,0.2105263157894737,0.04964878072963385
Exp_2066,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.02631578947368418,-0.10526315789473684,0.05783581043888188
Exp_2067,0.1,0.1,0.0,0.1,0.0,0.0,0.0,-0.13157894736842107,-0.15789473684210525,0.04752694775928761
Exp_2068,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.05263157894736842,0.2368421052631579,0.043928337792812404
Exp_2069,0.1,0.1,0.0,0.1,0.0,0.0,0.0,-0.2894736842105263,-0.15789473684210525,0.037795135644922026
Exp_2070,0.1,0.1,0.0,0.1,0.0,0.0,0.0,-0.10526315789473684,0.1842105263157895,0.03448986347354827
Exp_2071,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.2631578947368421,-0.0789473684210526,0.0625258372921474
Exp_2072,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.28947368421052627,-0.15789473684210525,0.07664530943255395
Exp_2073,0.1,0.1,0.0,0.1,0.0,0.0,0.0,-2.7755575615628914e-17,0.3421052631578947,0.032726686779835375
Exp_2074,0.1,0.1,0.0,0.1,0.0,0.0,0.0,-0.026315789473684237,0.47368421052631576,0.027271669871435603
Exp_2075,0.1,0.1,0.0,0.1,0.0,0.0,0.0,-0.39473684210526316,0.05263157894736842,0.02093004299324359
Exp_2076,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.34210526315789475,0.15789473684210525,0.06915685045655194
Exp_2077,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.0789473684210526,0.15789473684210525,0.04438281574630595
Exp_2078,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.13157894736842105,-0.15789473684210528,0.06074239112035038
Exp_2079,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.02631578947368418,-0.21052631578947367,0.06016347655465469
Exp_2080,0.1,0.1,0.0,0.1,0.0,0.0,0.1,-0.39473684210526316,0.0,0.01852969340950276
Exp_2081,0.1,0.1,0.0,0.1,0.0,0.0,0.1,0.21052631578947367,-0.1842105263157895,0.04778153277990862
Exp_2082,0.1,0.1,0.0,0.1,0.0,0.0,0.1,0.18421052631578946,-0.3157894736842105,0.05174887203904164
Exp_2083,0.1,0.1,0.0,0.1,0.0,0.0,0.1,-0.07894736842105263,-0.15789473684210528,0.033537278101855444
Exp_2084,0.1,0.1,0.0,0.1,0.0,0.0,0.1,-0.368421052631579,-0.13157894736842105,0.02262804413663462
Exp_2085,0.1,0.1,0.0,0.1,0.0,0.0,0.1,0.18421052631578946,0.2105263157894737,0.0351403379226587
Exp_2086,0.1,0.1,0.0,0.1,0.0,0.0,0.1,0.02631578947368418,-0.10526315789473684,0.038013078733740484
Exp_2087,0.1,0.1,0.0,0.1,0.0,0.0,0.1,-0.13157894736842107,-0.15789473684210525,0.031687430892506724
Exp_2088,0.1,0.1,0.0,0.1,0.0,0.0,0.1,0.05263157894736842,0.2368421052631579,0.032800379177081805
Exp_2089,0.1,0.1,0.0,0.1,0.0,0.0,0.1,-0.2894736842105263,-0.15789473684210525,0.027182565600307927
Exp_2090,0.1,0.1,0.0,0.1,0.0,0.0,0.1,-0.10526315789473684,0.1842105263157895,0.02550543253743021
Exp_2091,0.1,0.1,0.0,0.1,0.0,0.0,0.1,0.2631578947368421,-0.0789473684210526,0.04271409961415336
Exp_2092,0.1,0.1,0.0,0.1,0.0,0.0,0.1,0.28947368421052627,-0.15789473684210525,0.04837130482150743
Exp_2093,0.1,0.1,0.0,0.1,0.0,0.0,0.1,-2.7755575615628914e-17,0.3421052631578947,0.02646026532223268
Exp_2094,0.1,0.1,0.0,0.1,0.0,0.0,0.1,-0.026315789473684237,0.47368421052631576,0.022496155047175802
Exp_2095,0.1,0.1,0.0,0.1,0.0,0.0,0.1,-0.39473684210526316,0.05263157894736842,0.016240461515836163
Exp_2096,0.1,0.1,0.0,0.1,0.0,0.0,0.1,0.34210526315789475,0.15789473684210525,0.04652741012387069
Exp_2097,0.1,0.1,0.0,0.1,0.0,0.0,0.1,0.0789473684210526,0.15789473684210525,0.033543660967158224
Exp_2098,0.1,0.1,0.0,0.1,0.0,0.0,0.1,0.13157894736842105,-0.15789473684210528,0.04409029676451123
Exp_2099,0.1,0.1,0.0,0.1,0.0,0.0,0.1,0.02631578947368418,-0.21052631578947367,0.04016359012737369
Exp_2100,0.1,0.1,0.0,0.1,0.0,0.1,0.0,-0.39473684210526316,0.0,0.024597078462730373
Exp_2101,0.1,0.1,0.0,0.1,0.0,0.1,0.0,0.21052631578947367,-0.1842105263157895,0.07211531358510331
Exp_2102,0.1,0.1,0.0,0.1,0.0,0.1,0.0,0.18421052631578946,-0.3157894736842105,0.08271461173080788
Exp_2103,0.1,0.1,0.0,0.1,0.0,0.1,0.0,-0.07894736842105263,-0.15789473684210528,0.04657387871427188
Exp_2104,0.1,0.1,0.0,0.1,0.0,0.1,0.0,-0.368421052631579,-0.13157894736842105,0.02926135060561608
Exp_2105,0.1,0.1,0.0,0.1,0.0,0.1,0.0,0.18421052631578946,0.2105263157894737,0.049723489316134434
Exp_2106,0.1,0.1,0.0,0.1,0.0,0.1,0.0,0.02631578947368418,-0.10526315789473684,0.0515975588910409
Exp_2107,0.1,0.1,0.0,0.1,0.0,0.1,0.0,-0.13157894736842107,-0.15789473684210525,0.04402107893140639
Exp_2108,0.1,0.1,0.0,0.1,0.0,0.1,0.0,0.05263157894736842,0.2368421052631579,0.03627526699448756
Exp_2109,0.1,0.1,0.0,0.1,0.0,0.1,0.0,-0.2894736842105263,-0.15789473684210525,0.03273793257958259
Exp_2110,0.1,0.1,0.0,0.1,0.0,0.1,0.0,-0.10526315789473684,0.1842105263157895,0.034040779278904754
Exp_2111,0.1,0.1,0.0,0.1,0.0,0.1,0.0,0.2631578947368421,-0.0789473684210526,0.06484196573314456
Exp_2112,0.1,0.1,0.0,0.1,0.0,0.1,0.0,0.28947368421052627,-0.15789473684210525,0.07462657674954733
Exp_2113,0.1,0.1,0.0,0.1,0.0,0.1,0.0,-2.7755575615628914e-17,0.3421052631578947,0.03443311778413577
Exp_2114,0.1,0.1,0.0,0.1,0.0,0.1,0.0,-0.026315789473684237,0.47368421052631576,0.025800776899739572
Exp_2115,0.1,0.1,0.0,0.1,0.0,0.1,0.0,-0.39473684210526316,0.05263157894736842,0.021524986853200874
Exp_2116,0.1,0.1,0.0,0.1,0.0,0.1,0.0,0.34210526315789475,0.15789473684210525,0.055587167439586825
Exp_2117,0.1,0.1,0.0,0.1,0.0,0.1,0.0,0.0789473684210526,0.15789473684210525,0.04485184048185339
Exp_2118,0.1,0.1,0.0,0.1,0.0,0.1,0.0,0.13157894736842105,-0.15789473684210528,0.0626104060052871
Exp_2119,0.1,0.1,0.0,0.1,0.0,0.1,0.0,0.02631578947368418,-0.21052631578947367,0.058739804051936254
Exp_2120,0.1,0.1,0.0,0.1,0.0,0.1,0.1,-0.39473684210526316,0.0,0.01692296332522846
Exp_2121,0.1,0.1,0.0,0.1,0.0,0.1,0.1,0.21052631578947367,-0.1842105263157895,0.043979754928478276
Exp_2122,0.1,0.1,0.0,0.1,0.0,0.1,0.1,0.18421052631578946,-0.3157894736842105,0.04570298642433491
